game_id,legion_id,team,unit_type,start_x,start_y,start_units,end_units,damage_dealt,damage_received,team_won
709,GREEN_2,GREEN,GOBLIN,0,-2,11,0,85.00,88.00,false
709,BLUE_3,BLUE,GOBLIN,-1,2,9,5,32.00,40.00,false
709,BLUE_4,BLUE,GOLEM,-3,3,4,4,52.00,37.00,false
709,BLUE_5,BLUE,ASSASSIN,0,3,1,0,4.00,8.00,false
710,GREEN_1,GREEN,SPIDER,2,-2,14,14,0.00,0.00,false
710,GREEN_2,GREEN,GOBLIN,0,-2,11,0,85.00,88.00,false
710,BLUE_3,BLUE,GOBLIN,-1,2,9,5,32.00,40.00,false
710,BLUE_4,BLUE,GOLEM,-3,3,4,4,52.00,37.00,false
710,BLUE_5,BLUE,ASSASSIN,0,3,1,0,4.00,8.00,false
711,GREEN_1,GREEN,MAGE,1,-3,7,2,55.00,54.00,true
711,GREEN_2,GREEN,GARGOYLE,0,-3,3,1,31.00,45.00,true
711,GREEN_3,GREEN,SPIDER,-1,-2,1,0,2.00,4.00,true
711,BLUE_4,BLUE,MAGE,-3,2,8,0,98.00,64.00,false
711,BLUE_5,BLUE,MAGE,-1,3,2,0,5.00,16.00,false
711,BLUE_6,BLUE,GOBLIN,-3,3,1,0,0.00,8.00,false
712,GREEN_1,GREEN,MAGE,1,-3,7,0,53.00,56.00,false
712,GREEN_2,GREEN,GARGOYLE,0,-3,3,0,33.00,48.00,false
712,GREEN_3,GREEN,SPIDER,-1,-2,1,0,0.00,4.00,false
712,BLUE_4,BLUE,MAGE,-3,2,8,1,100.00,62.00,true
712,BLUE_5,BLUE,MAGE,-1,3,2,0,6.00,16.00,true
712,BLUE_6,BLUE,GOBLIN,-3,3,1,0,2.00,8.00,true
1325,GREEN_1,GREEN,GOBLIN,1,-3,10,0,34.00,80.00,false
1325,GREEN_2,GREEN,GOBLIN,1,-2,11,0,46.00,88.00,false
1325,GREEN_3,GREEN,ASSASSIN,2,-3,1,0,3.00,8.00,false
1325,GREEN_4,GREEN,SPIDER,-1,-2,1,0,2.00,4.00,false
1325,BLUE_5,BLUE,SCORPION_RIDER,-3,3,5,4,168.00,78.00,true
1325,BLUE_6,BLUE,GOLEM,-1,2,3,3,8.00,3.00,true
1325,BLUE_7,BLUE,SPIDER,1,2,1,0,4.00,4.00,true
1326,GREEN_1,GREEN,GOBLIN,1,-3,10,0,34.00,80.00,false
1326,GREEN_2,GREEN,GOBLIN,1,-2,11,0,46.00,88.00,false
1326,GREEN_3,GREEN,ASSASSIN,2,-3,1,0,3.00,8.00,false
1326,GREEN_4,GREEN,SPIDER,-1,-2,1,0,2.00,4.00,false
1326,BLUE_5,BLUE,SCORPION_RIDER,-3,3,5,4,168.00,78.00,true
1326,BLUE_6,BLUE,GOLEM,-1,2,3,3,8.00,3.00,true
1326,BLUE_7,BLUE,SPIDER,1,2,1,0,4.00,4.00,true
1327,GREEN_1,GREEN,ARCHER,0,-3,8,4,74.00,56.00,true
1327,GREEN_2,GREEN,GARGOYLE,1,-3,3,3,24.00,0.00,true
1327,GREEN_3,GREEN,SPIDER,-1,-2,2,0,2.00,8.00,true
1327,BLUE_4,BLUE,ASSASSIN,-2,3,8,0,64.00,64.00,false
1327,BLUE_5,BLUE,GARGOYLE,-3,3,2,0,0.00,32.00,false
1327,BLUE_6,BLUE,SPIDER,0,3,1,0,0.00,4.00,false
1328,GREEN_1,GREEN,ARCHER,0,-3,8,4,74.00,56.00,true
1328,GREEN_2,GREEN,GARGOYLE,1,-3,3,3,24.00,0.00,true
1328,GREEN_3,GREEN,SPIDER,-1,-2,2,0,2.00,8.00,true
1328,BLUE_4,BLUE,ASSASSIN,-2,3,8,0,64.00,64.00,false
1328,BLUE_5,BLUE,GARGOYLE,-3,3,2,0,0.00,32.00,false
1328,BLUE_6,BLUE,SPIDER,0,3,1,0,0.00,4.00,false
1325,GREEN_1,GREEN,GARGOYLE,3,-2,6,6,0.00,0.00,false
1325,GREEN_2,GREEN,ARCHER,0,-3,4,4,0.00,0.00,false
1325,GREEN_3,GREEN,SCORPION_RIDER,3,-3,1,1,0.00,0.00,false
